Year,Month,Day,CPI,ZHVI,State
2011,01,04,224.906,116455.78318304308,Alabama
2011,01,04,224.906,109737.97057102356,Indiana
2011,01,04,224.906,122671.06732431352,Nebraska
2011,01,04,224.906,105560.2926802023,Oklahoma
2011,01,04,224.906,163261.4364252945,New Mexico
2011,01,04,224.906,141692.26744036234,South Dakota
2011,01,04,224.906,100546.15154384502,Kentucky
2011,01,04,224.906,109116.68270353356,Ohio
2011,01,04,224.906,114338.05566051844,Iowa
2011,01,05,225.964,288762.4628912836,California
2011,01,05,225.964,209454.21251294736,Virginia
2011,01,05,225.964,130816.84689444095,Florida
2011,01,05,225.964,253987.07392426897,New York
2011,01,05,225.964,281847.51176215993,New Jersey
2011,01,05,225.964,132062.96039372156,Texas
2011,01,05,225.964,186002.0486295944,Utah
2011,01,05,225.964,233319.93876174465,Washington
2011,01,05,225.964,147062.00803188942,Illinois
2011,01,05,225.964,208720.35642228252,Colorado
2011,01,05,225.964,110788.3642493201,Arkansas
2011,01,05,225.964,137695.09096841692,Arizona
2011,01,05,225.964,133745.4415757595,Nevada
2011,01,05,225.964,91809.6578729274,Michigan
2011,01,05,225.964,203831.38822297956,New Hampshire
2011,01,05,225.964,215860.53561781885,Rhode Island
2011,01,05,225.964,152212.24414047363,Pennsylvania
2011,01,05,225.964,130292.18960228575,Tennessee
2011,01,05,225.964,289345.3243713956,Massachusetts
2011,01,05,225.964,356256.1964818709,the District of Columbia
2011,01,05,225.964,155427.723349879,Minnesota
2011,01,05,225.964,148618.61999312113,North Carolina
2011,01,05,225.964,201617.1693747168,Oregon
2011,01,05,225.964,121596.93526025988,Georgia
2011,01,05,225.964,417918.8632886735,Hawaii
2011,01,05,225.964,95315.6597171642,West Virginia
2011,01,05,225.964,243281.3042518798,Maryland
2011,01,05,225.964,171769.05177981828,Maine
2011,01,05,225.964,140422.71447100054,Idaho
2011,01,05,225.964,238052.00232323483,Alaska
2011,01,05,225.964,136107.87318415227,South Carolina
2011,01,05,225.964,146186.21285180328,Wisconsin
2011,01,05,225.964,204699.04045049928,Vermont
2011,01,05,225.964,119887.29383171957,Missouri
2011,01,05,225.964,112898.10571263464,Kansas
2011,01,05,225.964,238065.34567412664,Connecticut
2011,01,05,225.964,220112.1706471291,Delaware
2011,01,05,225.964,193858.6807841766,Wyoming
2011,01,05,225.964,106662.99009813684,Mississippi
2011,01,05,225.964,144749.96593311048,Louisiana
2011,01,05,225.964,116202.7616513298,Alabama
2011,01,05,225.964,109477.11329047718,Indiana
2011,01,05,225.964,122398.31475418716,Nebraska
2011,01,05,225.964,105260.01442586596,Oklahoma
2011,01,05,225.964,162356.8633414845,New Mexico
2011,01,05,225.964,141506.46816153362,South Dakota
2011,01,05,225.964,100283.1314151823,Kentucky
2011,01,05,225.964,108630.50975833954,Ohio
2011,01,05,225.964,114044.60664279637,Iowa
2011,01,06,225.722,286875.6648269118,California
2011,01,06,225.722,208918.8817139347,Virginia
2011,01,06,225.722,129710.18413474433,Florida
2011,01,06,225.722,253247.8993666305,New York
2011,01,06,225.722,279825.5438092829,New Jersey
2011,01,06,225.722,131709.28071862092,Texas
2011,01,06,225.722,185018.83240281523,Utah
2011,01,06,225.722,230829.50783227533,Washington
2011,01,06,225.722,146034.94782975735,Illinois
2011,01,06,225.722,207913.7079565196,Colorado
2011,01,06,225.722,110542.14574564616,Arkansas
2011,01,06,225.722,136042.61533520903,Arizona
2011,01,06,225.722,132188.19023782286,Nevada
2011,01,06,225.722,91314.8945469716,Michigan
2011,01,06,225.722,202966.15773278743,New Hampshire
2011,01,06,225.722,214477.75739375048,Rhode Island
2011,01,06,225.722,151500.56724703198,Pennsylvania
2011,01,06,225.722,129949.92826968874,Tennessee
2011,01,06,225.722,288585.365887211,Massachusetts
2011,01,06,225.722,356141.6563749139,the District of Columbia
2011,01,06,225.722,154174.3523714886,Minnesota
2011,01,06,225.722,147990.65594774173,North Carolina
2011,01,06,225.722,200335.96732500047,Oregon
2011,01,06,225.722,120180.35642533116,Georgia
2011,01,06,225.722,415564.442509609,Hawaii
2011,01,06,225.722,95315.67340569652,West Virginia
2011,01,06,225.722,242206.3467353308,Maryland
2011,01,06,225.722,171566.66746167617,Maine
2011,01,06,225.722,139515.0887413444,Idaho
2011,01,06,225.722,237830.78366318648,Alaska
2011,01,06,225.722,135438.3262539053,South Carolina
2011,01,06,225.722,145391.7345316204,Wisconsin
2011,01,06,225.722,204496.3029415093,Vermont
2011,01,06,225.722,119280.20904651028,Missouri
2011,01,06,225.722,112731.23847466236,Kansas
2011,01,06,225.722,237107.01426000232,Connecticut
2011,01,06,225.722,218609.7264934382,Delaware
2011,01,06,225.722,193283.69027628,Wyoming
2011,01,06,225.722,106502.92959688274,Mississippi
2011,01,06,225.722,144554.29366880638,Louisiana
2011,01,06,225.722,115934.77263755642,Alabama
2011,01,06,225.722,109242.05589121074,Indiana
2011,01,06,225.722,122205.09227327332,Nebraska
2011,01,06,225.722,104995.46824533406,Oklahoma
2011,01,06,225.722,161224.45145342252,New Mexico
2011,01,06,225.722,141476.6316110913,South Dakota
2011,01,06,225.722,100041.80822455794,Kentucky
2011,01,06,225.722,108157.14068594568,Ohio
2011,01,06,225.722,113805.31893524724,Iowa
2011,01,07,225.922,285232.6606437932,California
2011,01,07,225.922,208376.82261894023,Virginia
2011,01,07,225.922,128690.352768197,Florida
2011,01,07,225.922,252524.76270966057,New York
2011,01,07,225.922,277667.55830541975,New Jersey
2011,01,07,225.922,131512.99175368142,Texas
2011,01,07,225.922,184193.22899356848,Utah
2011,01,07,225.922,228495.2611236485,Washington
2011,01,07,225.922,145406.13373256862,Illinois
2011,01,07,225.922,207137.20614786868,Colorado
2011,01,07,225.922,110383.74468735512,Arkansas
2011,01,07,225.922,134916.46148254492,Arizona
2011,01,07,225.922,131048.2462154485,Nevada
2011,01,07,225.922,90960.92875557583,Michigan
2011,01,07,225.922,201846.25515664945,New Hampshire
2011,01,07,225.922,212992.88478392,Rhode Island
2011,01,07,225.922,150789.96521936054,Pennsylvania
2011,01,07,225.922,129605.90878046052,Tennessee
2011,01,07,225.922,287841.4353427535,Massachusetts
2011,01,07,225.922,356371.6909604616,the District of Columbia
2011,01,07,225.922,153062.54687080366,Minnesota
2011,01,07,225.922,147439.81592737886,North Carolina
2011,01,07,225.922,199307.6899653015,Oregon
2011,01,07,225.922,118987.28275297054,Georgia
2011,01,07,225.922,413707.80524589744,Hawaii
2011,01,07,225.922,95318.45862140373,West Virginia
2011,01,07,225.922,240988.62252788903,Maryland
2011,01,07,225.922,171500.70933741517,Maine
2011,01,07,225.922,139230.59028086005,Idaho
2011,01,07,225.922,237852.8774473529,Alaska
2011,01,07,225.922,134918.55469264017,South Carolina
2011,01,07,225.922,144593.38456703498,Wisconsin
2011,01,07,225.922,204265.3293316184,Vermont
2011,01,07,225.922,118788.11716913272,Missouri
2011,01,07,225.922,112593.54455343034,Kansas
2011,01,07,225.922,235894.84128639684,Connecticut
2011,01,07,225.922,217449.0479529812,Delaware
2011,01,07,225.922,192805.4980724337,Wyoming
2011,01,07,225.922,106501.1330605831,Mississippi
2011,01,07,225.922,144424.63276524513,Louisiana
2011,01,07,225.922,115640.4343148934,Alabama
2011,01,07,225.922,109114.32325896408,Indiana
2011,01,07,225.922,122211.88985794155,Nebraska
2011,01,07,225.922,104889.31338250362,Oklahoma
2011,01,07,225.922,160440.01288155673,New Mexico
2011,01,07,225.922,141524.6506019892,South Dakota
2011,01,07,225.922,99818.5011486101,Kentucky
2011,01,07,225.922,107820.63502746185,Ohio
2011,01,07,225.922,113638.37633063996,Iowa
2011,01,08,226.545,283440.5598316722,California
2011,01,08,226.545,207896.95845119003,Virginia
2011,01,08,226.545,127887.96939780004,Florida
2011,01,08,226.545,251818.55454546076,New York
2011,01,08,226.545,275734.2280010249,New Jersey
2011,01,08,226.545,131397.5206197144,Texas
2011,01,08,226.545,183689.5465716948,Utah
2011,01,08,226.545,226691.1050583551,Washington
2011,01,08,226.545,144529.0922335653,Illinois
2011,01,08,226.545,206661.80542751835,Colorado
2011,01,08,226.545,110334.00524979975,Arkansas
2011,01,08,226.545,134209.57089937144,Arizona
2011,01,08,226.545,129492.42353917494,Nevada
2011,01,08,226.545,90793.12674321808,Michigan
2011,01,08,226.545,200944.6180388757,New Hampshire
2011,01,08,226.545,211699.25299568183,Rhode Island
2011,01,08,226.545,150199.9000099814,Pennsylvania
2011,01,08,226.545,129307.35882447832,Tennessee
2011,01,08,226.545,287067.66684721544,Massachusetts
2011,01,08,226.545,356026.8855378043,the District of Columbia
2011,01,08,226.545,152220.14669579445,Minnesota
2011,01,08,226.545,146881.04556929658,North Carolina
2011,01,08,226.545,198361.3894363779,Oregon
2011,01,08,226.545,118147.21668956168,Georgia
2011,01,08,226.545,411702.1812816681,Hawaii
2011,01,08,226.545,95368.1134431127,West Virginia
2011,01,08,226.545,239691.03849698373,Maryland
2011,01,08,226.545,171348.9240165323,Maine
2011,01,08,226.545,139047.6888611537,Idaho
2011,01,08,226.545,237937.1659100124,Alaska
2011,01,08,226.545,134453.35295881526,South Carolina
2011,01,08,226.545,143980.3676833934,Wisconsin
2011,01,08,226.545,204044.64076468183,Vermont
2011,01,08,226.545,118289.27115783584,Missouri
2011,01,08,226.545,112377.8935905568,Kansas
2011,01,08,226.545,234430.04859588272,Connecticut
2011,01,08,226.545,216449.9606831089,Delaware
2011,01,08,226.545,192596.75447911324,Wyoming
2011,01,08,226.545,106447.93625832144,Mississippi
2011,01,08,226.545,144335.76479098934,Louisiana
2011,01,08,226.545,115340.8038862584,Alabama
2011,01,08,226.545,109149.3522532382,Indiana
2011,01,08,226.545,122267.2392110902,Nebraska
2011,01,08,226.545,104906.90328751667,Oklahoma
2011,01,08,226.545,159896.25624265548,New Mexico
2011,01,08,226.545,141622.0901204363,South Dakota
2011,01,08,226.545,99626.50364203122,Kentucky
2011,01,08,226.545,107568.68056852506,Ohio
2011,01,08,226.545,113535.71506265008,Iowa
2011,01,09,226.889,281301.3451486237,California
2011,01,09,226.889,207318.6826886008,Virginia
2011,01,09,226.889,127284.80436555576,Florida
2011,01,09,226.889,251173.95435764128,New York
2011,01,09,226.889,274044.3100420756,New Jersey
2011,01,09,226.889,131356.19848666617,Texas
2011,01,09,226.889,182988.40145649703,Utah
2011,01,09,226.889,224842.91073766127,Washington
2011,01,09,226.889,143681.6574182629,Illinois
2011,01,09,226.889,206396.94904547627,Colorado
2011,01,09,226.889,110331.41387687232,Arkansas
2011,01,09,226.889,133771.55110941254,Arizona
2011,01,09,226.889,128522.05694763931,Nevada
2011,01,09,226.889,90745.75723019493,Michigan
2011,01,09,226.889,200117.33106431703,New Hampshire
2011,01,09,226.889,210323.368323121,Rhode Island
2011,01,09,226.889,149776.63352151922,Pennsylvania
2011,01,09,226.889,129021.49283222231,Tennessee
2011,01,09,226.889,285867.2064157046,Massachusetts
2011,01,09,226.889,355823.14848542976,the District of Columbia
2011,01,09,226.889,151471.87874855628,Minnesota
2011,01,09,226.889,146386.80748727717,North Carolina
2011,01,09,226.889,197550.42652264025,Oregon
2011,01,09,226.889,117587.14454649594,Georgia
2011,01,09,226.889,409849.36709114857,Hawaii
2011,01,09,226.889,95382.9079100983,West Virginia
2011,01,09,226.889,238149.2026844971,Maryland
2011,01,09,226.889,171022.1199698339,Maine
2011,01,09,226.889,138815.6999151401,Idaho
2011,01,09,226.889,237848.4510086841,Alaska
2011,01,09,226.889,133990.0286571329,South Carolina
2011,01,09,226.889,143491.8804600504,Wisconsin
2011,01,09,226.889,203798.87273838543,Vermont
2011,01,09,226.889,117870.2718688358,Missouri
2011,01,09,226.889,112048.34222216798,Kansas
2011,01,09,226.889,232646.59138850743,Connecticut
2011,01,09,226.889,215214.6365619977,Delaware
2011,01,09,226.889,192713.0603706,Wyoming
2011,01,09,226.889,106374.50558568284,Mississippi
2011,01,09,226.889,144184.89241416,Louisiana
2011,01,09,226.889,115002.30193546377,Alabama
2011,01,09,226.889,109232.81392613244,Indiana
2011,01,09,226.889,122234.17959424916,Nebraska
2011,01,09,226.889,105015.46854811648,Oklahoma
2011,01,09,226.889,159532.4797334516,New Mexico
2011,01,09,226.889,141601.02229663337,South Dakota
2011,01,09,226.889,99439.74861970436,Kentucky
2011,01,09,226.889,107306.24264273886,Ohio
2011,01,09,226.889,113498.15832119796,Iowa
2011,01,10,226.421,279017.3884453227,California
2011,01,10,226.421,206703.1021658671,Virginia
2011,01,10,226.421,126939.02610531956,Florida
2011,01,10,226.421,250532.11686659665,New York
2011,01,10,226.421,272532.0174859556,New Jersey
2011,01,10,226.421,131245.41707046895,Texas
2011,01,10,226.421,182278.75320199935,Utah
2011,01,10,226.421,223113.05763383547,Washington
2011,01,10,226.421,142268.51194830475,Illinois
2011,01,10,226.421,206250.0546064432,Colorado
2011,01,10,226.421,110372.67138820118,Arkansas
2011,01,10,226.421,133593.03486701762,Arizona
2011,01,10,226.421,127770.840945987,Nevada
2011,01,10,226.421,90695.92630873864,Michigan
2011,01,10,226.421,199642.3880763267,New Hampshire
2011,01,10,226.421,208940.66868105205,Rhode Island
2011,01,10,226.421,149429.29119529366,Pennsylvania
2011,01,10,226.421,128697.57390481136,Tennessee
2011,01,10,226.421,284291.99521276733,Massachusetts
2011,01,10,226.421,355144.87698898447,the District of Columbia
2011,01,10,226.421,150753.43907444543,Minnesota
2011,01,10,226.421,145826.602462671,North Carolina
2011,01,10,226.421,196628.23777483532,Oregon
2011,01,10,226.421,117159.33401608455,Georgia
2011,01,10,226.421,408759.62599940365,Hawaii
2011,01,10,226.421,95407.26085892128,West Virginia
2011,01,10,226.421,236939.54667751127,Maryland
2011,01,10,226.421,170573.74737971553,Maine
2011,01,10,226.421,138665.18770906914,Idaho
2011,01,10,226.421,237774.6634471909,Alaska
2011,01,10,226.421,133514.92609234902,South Carolina
2011,01,10,226.421,143016.50064577127,Wisconsin
2011,01,10,226.421,203626.21811918457,Vermont
2011,01,10,226.421,117380.30297894304,Missouri
2011,01,10,226.421,111652.16573535369,Kansas
2011,01,10,226.421,230756.77773299863,Connecticut
2011,01,10,226.421,213710.19095527183,Delaware
2011,01,10,226.421,192697.0330907445,Wyoming
2011,01,10,226.421,106133.54058931852,Mississippi
2011,01,10,226.421,144088.000402451,Louisiana
2011,01,10,226.421,114652.00820208744,Alabama
2011,01,10,226.421,109267.06292258638,Indiana
2011,01,10,226.421,122281.5326124938,Nebraska
2011,01,10,226.421,104926.54612712446,Oklahoma
2011,01,10,226.421,159156.77486345873,New Mexico
2011,01,10,226.421,141632.03327980256,South Dakota
2011,01,10,226.421,99239.70846102944,Kentucky
2011,01,10,226.421,106991.05343607144,Ohio
2011,01,10,226.421,113476.79576266324,Iowa
2011,01,11,226.23,277889.6312266524,California
2011,01,11,226.23,206177.1589019016,Virginia
2011,01,11,226.23,126762.27643474237,Florida
2011,01,11,226.23,249833.4353778072,New York
2011,01,11,226.23,270928.9816528257,New Jersey
2011,01,11,226.23,131038.3493520856,Texas
2011,01,11,226.23,181528.65356944903,Utah
2011,01,11,226.23,221539.8897530333,Washington
2011,01,11,226.23,141113.24011908576,Illinois
2011,01,11,226.23,206223.6663327764,Colorado
2011,01,11,226.23,110387.2757585876,Arkansas
2011,01,11,226.23,133432.21576169442,Arizona
2011,01,11,226.23,127259.12021290728,Nevada
2011,01,11,226.23,90546.35535923186,Michigan
2011,01,11,226.23,199023.49268714213,New Hampshire
2011,01,11,226.23,207226.4640770568,Rhode Island
2011,01,11,226.23,149081.71664379037,Pennsylvania
2011,01,11,226.23,128390.84834949044,Tennessee
2011,01,11,226.23,282674.46545917355,Massachusetts
2011,01,11,226.23,354770.81560671906,the District of Columbia
2011,01,11,226.23,149966.1791828671,Minnesota
2011,01,11,226.23,145269.15966458918,North Carolina
2011,01,11,226.23,195578.91894576195,Oregon
2011,01,11,226.23,116799.20412611475,Georgia
2011,01,11,226.23,407370.20336634177,Hawaii
2011,01,11,226.23,95439.58600640835,West Virginia
2011,01,11,226.23,236101.41919604375,Maryland
2011,01,11,226.23,170097.29336420854,Maine
2011,01,11,226.23,138568.2179351723,Idaho
2011,01,11,226.23,237709.13786043276,Alaska
2011,01,11,226.23,133070.45283522553,South Carolina
2011,01,11,226.23,142602.75427297957,Wisconsin
2011,01,11,226.23,203803.3749182573,Vermont
2011,01,11,226.23,116955.13154949072,Missouri
2011,01,11,226.23,111300.2758429037,Kansas
2011,01,11,226.23,229175.93654525056,Connecticut
2011,01,11,226.23,212416.6073607184,Delaware
2011,01,11,226.23,192781.2610755184,Wyoming
2011,01,11,226.23,105944.95408157252,Mississippi
2011,01,11,226.23,143955.1498048976,Louisiana
2011,01,11,226.23,114207.77863357354,Alabama
2011,01,11,226.23,109199.17414332012,Indiana
2011,01,11,226.23,122308.27263662114,Nebraska
2011,01,11,226.23,104754.74034090068,Oklahoma
2011,01,11,226.23,158762.2628601128,New Mexico
2011,01,11,226.23,141719.5012088191,South Dakota
2011,01,11,226.23,99140.72920744945,Kentucky
2011,01,11,226.23,106657.97958976038,Ohio
2011,01,11,226.23,113509.66041384284,Iowa
2011,01,12,225.672,277154.62734708167,California
2011,01,12,225.672,205920.3258448537,Virginia
2011,01,12,225.672,126681.71030303728,Florida
2011,01,12,225.672,249242.61503625536,New York
2011,01,12,225.672,269265.2502597174,New Jersey
2011,01,12,225.672,130796.48303152285,Texas
2011,01,12,225.672,181369.7156849486,Utah
2011,01,12,225.672,220248.2714915444,Washington
2011,01,12,225.672,139689.65240317103,Illinois
2011,01,12,225.672,206271.177806634,Colorado
2011,01,12,225.672,110357.3483642278,Arkansas
2011,01,12,225.672,133923.47446543418,Arizona
2011,01,12,225.672,126760.81795960848,Nevada
2011,01,12,225.672,90357.6614912864,Michigan
2011,01,12,225.672,198373.1186269954,New Hampshire
2011,01,12,225.672,205616.6440329406,Rhode Island
2011,01,12,225.672,148743.14238504236,Pennsylvania
2011,01,12,225.672,128107.87357723508,Tennessee
2011,01,12,225.672,281452.16342032567,Massachusetts
2011,01,12,225.672,353958.26661746,the District of Columbia
2011,01,12,225.672,149155.00484011308,Minnesota
2011,01,12,225.672,144732.29776810392,North Carolina
2011,01,12,225.672,194446.49832386253,Oregon
2011,01,12,225.672,116206.60564808824,Georgia
2011,01,12,225.672,407247.5399942868,Hawaii
2011,01,12,225.672,95461.62201681302,West Virginia
2011,01,12,225.672,235427.21989665343,Maryland
2011,01,12,225.672,169584.01492564997,Maine
2011,01,12,225.672,138530.1857038895,Idaho
2011,01,12,225.672,237835.13995815683,Alaska
2011,01,12,225.672,132847.532224515,South Carolina
2011,01,12,225.672,142078.3853722947,Wisconsin
2011,01,12,225.672,204010.61128625515,Vermont
2011,01,12,225.672,116481.9850375112,Missouri
2011,01,12,225.672,111026.95977750234,Kansas
2011,01,12,225.672,227713.3968671284,Connecticut
2011,01,12,225.672,211081.81005663844,Delaware
2011,01,12,225.672,192949.52434733545,Wyoming
2011,01,12,225.672,105821.55820639436,Mississippi
2011,01,12,225.672,143696.6216864019,Louisiana
2011,01,12,225.672,113835.89011401172,Alabama
2011,01,12,225.672,109056.67604849533,Indiana
2011,01,12,225.672,122259.87887398496,Nebraska
2011,01,12,225.672,104534.10053218892,Oklahoma
2011,01,12,225.672,158378.7375752342,New Mexico
2011,01,12,225.672,141870.61466168394,South Dakota
2011,01,12,225.672,99081.35053555598,Kentucky
2011,01,12,225.672,106362.7712036263,Ohio
2011,01,12,225.672,113572.85729816336,Iowa
2012,01,01,226.665,276775.7448613962,California
2012,01,01,226.665,205852.673142495,Virginia
2012,01,01,226.665,126709.68810660033,Florida
2012,01,01,226.665,248722.7700971113,New York
2012,01,01,226.665,267928.3871477701,New Jersey
2012,01,01,226.665,130685.72833703378,Texas
2012,01,01,226.665,181351.6346767585,Utah
2012,01,01,226.665,219347.1319722602,Washington
2012,01,01,226.665,138755.4606344409,Illinois
2012,01,01,226.665,206533.4904062253,Colorado
2012,01,01,226.665,110336.88080923958,Arkansas
2012,01,01,226.665,134431.20033815867,Arizona
2012,01,01,226.665,126546.0558487171,Nevada
2012,01,01,226.665,90213.09192906518,Michigan
2012,01,01,226.665,197610.8609067016,New Hampshire
2012,01,01,226.665,204515.61427368523,Rhode Island
2012,01,01,226.665,148448.86254769968,Pennsylvania
2012,01,01,226.665,127971.902912835,Tennessee
2012,01,01,226.665,280458.07699374645,Massachusetts
2012,01,01,226.665,354034.4146807362,the District of Columbia
2012,01,01,226.665,148512.75327117226,Minnesota
2012,01,01,226.665,144316.05475169746,North Carolina
2012,01,01,226.665,193654.0827216176,Oregon
2012,01,01,226.665,115703.7673431685,Georgia
2012,01,01,226.665,407489.94808789785,Hawaii
2012,01,01,226.665,95448.52867750864,West Virginia
2012,01,01,226.665,234655.73832027803,Maryland
2012,01,01,226.665,169010.0789743898,Maine
2012,01,01,226.665,138440.9594100368,Idaho
2012,01,01,226.665,238453.73572689257,Alaska
2012,01,01,226.665,132819.21465609063,South Carolina
2012,01,01,226.665,141705.42163656824,Wisconsin
2012,01,01,226.665,204141.30506792563,Vermont
2012,01,01,226.665,116135.56069255654,Missouri
2012,01,01,226.665,110897.64733874156,Kansas
2012,01,01,226.665,226529.654355521,Connecticut
2012,01,01,226.665,210046.92629047285,Delaware
2012,01,01,226.665,193546.9183405972,Wyoming
2012,01,01,226.665,105741.74543106678,Mississippi
2012,01,01,226.665,143469.76081583378,Louisiana
2012,01,01,226.665,113697.39076385426,Alabama
2012,01,01,226.665,108816.28315955152,Indiana
2012,01,01,226.665,121986.67873442848,Nebraska
2012,01,01,226.665,104406.79709537036,Oklahoma
2012,01,01,226.665,158074.9296385498,New Mexico
2012,01,01,226.665,142026.9418044342,South Dakota
2012,01,01,226.665,99065.15628165078,Kentucky
2012,01,01,226.665,106017.6974564265,Ohio
2012,01,01,226.665,113590.64656018723,Iowa
2012,01,02,227.663,276225.1120538188,California
2012,01,02,227.663,206054.23520304036,Virginia
2012,01,02,227.663,126828.75362058858,Florida
2012,01,02,227.663,248516.391859348,New York
2012,01,02,227.663,267400.96385089704,New Jersey
2012,01,02,227.663,130837.90697997397,Texas
2012,01,02,227.663,181511.00741120533,Utah
2012,01,02,227.663,218491.35641143183,Washington
2012,01,02,227.663,137851.21200827902,Illinois
2012,01,02,227.663,206908.9745672236,Colorado
2012,01,02,227.663,110478.68655411388,Arkansas
2012,01,02,227.663,135261.48154947255,Arizona
2012,01,02,227.663,126424.54020146331,Nevada
2012,01,02,227.663,90292.06015775136,Michigan
2012,01,02,227.663,197185.3386710844,New Hampshire
2012,01,02,227.663,203821.8615064598,Rhode Island
2012,01,02,227.663,148383.85293361958,Pennsylvania
2012,01,02,227.663,128023.79168080728,Tennessee
2012,01,02,227.663,279706.6485871218,Massachusetts
2012,01,02,227.663,354287.5202375071,the District of Columbia
2012,01,02,227.663,148309.10976117637,Minnesota
2012,01,02,227.663,144137.76103508103,North Carolina
2012,01,02,227.663,193362.45561999365,Oregon
2012,01,02,227.663,115318.17065723018,Georgia
2012,01,02,227.663,408207.6067713306,Hawaii
2012,01,02,227.663,95584.06586206006,West Virginia
2012,01,02,227.663,234236.80891599183,Maryland
2012,01,02,227.663,168550.64324418714,Maine
2012,01,02,227.663,138775.15518387445,Idaho
2012,01,02,227.663,239114.91423613555,Alaska
2012,01,02,227.663,133109.84104212766,South Carolina
2012,01,02,227.663,141448.44953346704,Wisconsin
2012,01,02,227.663,204485.10946073543,Vermont
2012,01,02,227.663,115972.65675634932,Missouri
2012,01,02,227.663,110877.19865973918,Kansas
2012,01,02,227.663,225736.6831770814,Connecticut
2012,01,02,227.663,209063.5684845401,Delaware
2012,01,02,227.663,194279.26862770345,Wyoming
2012,01,02,227.663,105691.5999445002,Mississippi
2012,01,02,227.663,143509.81884839208,Louisiana
2012,01,02,227.663,113758.35352548504,Alabama
2012,01,02,227.663,108781.0330540465,Indiana
2012,01,02,227.663,121706.7333404268,Nebraska
2012,01,02,227.663,104368.0339211867,Oklahoma
2012,01,02,227.663,157958.2985949657,New Mexico
2012,01,02,227.663,142246.5084313962,South Dakota
2012,01,02,227.663,99145.81386662395,Kentucky
2012,01,02,227.663,105795.81304009228,Ohio
2012,01,02,227.663,113674.45779618635,Iowa
2012,01,03,229.392,275606.24413182755,California
2012,01,03,229.392,206671.1797282953,Virginia
2012,01,03,229.392,127019.21197654551,Florida
2012,01,03,229.392,248704.54875443823,New York
2012,01,03,229.392,267939.28899853217,New Jersey
2012,01,03,229.392,131109.16353215373,Texas
2012,01,03,229.392,182019.04951265405,Utah
2012,01,03,229.392,217594.89643846132,Washington
2012,01,03,229.392,137335.4757349089,Illinois
2012,01,03,229.392,207354.398998105,Colorado
2012,01,03,229.392,110703.13478751552,Arkansas
2012,01,03,229.392,136032.28526972164,Arizona
2012,01,03,229.392,126106.71814036778,Nevada
2012,01,03,229.392,90554.9535148844,Michigan
2012,01,03,229.392,197123.3678411377,New Hampshire
2012,01,03,229.392,203485.18098808936,Rhode Island
2012,01,03,229.392,148697.18074073974,Pennsylvania
2012,01,03,229.392,128349.0835082245,Tennessee
2012,01,03,229.392,279177.0171824457,Massachusetts
2012,01,03,229.392,354568.2830835322,the District of Columbia
2012,01,03,229.392,148654.12491101705,Minnesota
2012,01,03,229.392,144215.63564837907,North Carolina
2012,01,03,229.392,193544.4997523536,Oregon
2012,01,03,229.392,115433.7299241664,Georgia
2012,01,03,229.392,408124.31256553857,Hawaii
2012,01,03,229.392,95751.63412739547,West Virginia
2012,01,03,229.392,234264.38927919368,Maryland
2012,01,03,229.392,168255.04538582155,Maine
2012,01,03,229.392,139463.00515646252,Idaho
2012,01,03,229.392,239876.09919677023,Alaska
2012,01,03,229.392,133505.0260954137,South Carolina
2012,01,03,229.392,141399.2673580763,Wisconsin
2012,01,03,229.392,205234.28924283688,Vermont
2012,01,03,229.392,116028.11180707144,Missouri
2012,01,03,229.392,111087.4506747811,Kansas
2012,01,03,229.392,225603.65757954703,Connecticut
2012,01,03,229.392,208205.60129769545,Delaware
2012,01,03,229.392,195256.24426647575,Wyoming
2012,01,03,229.392,105557.62858110869,Mississippi
2012,01,03,229.392,143654.86601552574,Louisiana
2012,01,03,229.392,114077.91964161023,Alabama
2012,01,03,229.392,108959.7010196927,Indiana
2012,01,03,229.392,121673.38878906822,Nebraska
2012,01,03,229.392,104383.19964717008,Oklahoma
2012,01,03,229.392,158033.84450906547,New Mexico
2012,01,03,229.392,142782.9892848217,South Dakota
2012,01,03,229.392,99436.57432358664,Kentucky
2012,01,03,229.392,105795.201294615,Ohio
2012,01,03,229.392,114038.409152971,Iowa
2012,01,04,230.085,275183.64016181976,California
2012,01,04,230.085,207620.56161832964,Virginia
2012,01,04,230.085,127374.18692267558,Florida
2012,01,04,230.085,249097.2141849493,New York
2012,01,04,230.085,268746.8970093292,New Jersey
2012,01,04,230.085,131382.029283961,Texas
2012,01,04,230.085,182986.8288379167,Utah
2012,01,04,230.085,216559.22668316527,Washington
2012,01,04,230.085,136894.77601658917,Illinois
2012,01,04,230.085,207700.42168503863,Colorado
2012,01,04,230.085,110980.6346300984,Arkansas
2012,01,04,230.085,137485.39035430926,Arizona
2012,01,04,230.085,125671.11237924466,Nevada
2012,01,04,230.085,91074.25072692308,Michigan
2012,01,04,230.085,197489.5599627348,New Hampshire
2012,01,04,230.085,203262.15583808752,Rhode Island
2012,01,04,230.085,149160.17811196504,Pennsylvania
2012,01,04,230.085,128797.67820486448,Tennessee
2012,01,04,230.085,279080.0987200727,Massachusetts
2012,01,04,230.085,354559.15547816874,the District of Columbia
2012,01,04,230.085,149279.746891469,Minnesota
2012,01,04,230.085,144517.82079679743,North Carolina
2012,01,04,230.085,193883.4392848221,Oregon
2012,01,04,230.085,115752.53027722564,Georgia
